id,RestID,Restaurant_Name,Address,Locality,City,Country_Code,Longitude,Latitude,Cuisines,Table_booking,Online_delivery,delv_now,order_menu,avg_cost,Currency,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
477,17621616,Archie's Waeside,224 4th Ave NE-Le Mars-IA 51031,Le Mars,Sioux City,216,-96.1608,42.7956,Burger- Seafood- Steak,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,100
478,17621696,Bob Roe's Pizza,2320 Transit Ave-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.379,42.4765,American- Pizza- Bar Food,No,No,No,No,10,Dollar($),1,3.6,Yellow,Good,92
479,17621744,Da Kao Restaurant,800 W 7th St-Sioux City-IA 51103,Sioux City,Sioux City,216,-96.4173,42.5026,Asian- Vegetarian- Vietnamese,No,No,No,No,10,Dollar($),1,3.8,Yellow,Good,182
480,17621759,Famous Dave's,201 Pierce St-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.4051,42.492,BBQ,No,No,No,No,10,Dollar($),1,3.6,Yellow,Good,76
481,17621763,Fuji Bay Japanese Restaurant,513 6th St-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.4046,42.4965,Japanese- Sushi,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,129
482,17621780,HuHot Mongolian Grill,4229 S Lakeport St-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.3479,42.4391,Asian- Chinese,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,94
483,17621781,Hunan Palace,3523 Singing Hills Blvd-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.362,42.4375,Chinese,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,129
484,17621788,Jerry's Pizza,1417 Morningside Ave-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.3596,42.4764,Pizza,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,178
485,17621793,Jim's Burgers,800 Pierce St-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.4048,42.4985,Burger,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,97
486,17621796,Johnnie Mars,2401 5th St-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.378049,42.495534,American- Desserts- Diner,No,No,No,No,10,Dollar($),1,3.9,Yellow,Good,161
487,17621831,Miles Inn,2622 Leech Ave-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.3755,42.4876,American,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,122
488,17621832,Milwaukee Wiener House,301 Douglas St-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.4063904,42.4930681,American- Fast Food,No,No,No,No,10,Dollar($),1,3.8,Yellow,Good,195
489,17621833,Minerva's Food & Cocktails,2945 Hamilton Blvd-Sioux City-IA 51104,Sioux City,Sioux City,216,-96.418,42.5212,American- Seafood- Steak,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,146
490,17621834,Monterrey Mexican Restaurant,3138 Singing Hills Blvd-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.3691,42.4351,Mexican,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,117
491,17621869,Rebos,1107 4th St-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.3959487,42.4944454,Caribbean- Mexican- Cajun,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,187
492,17621960,Tokyo Japanese Steakhouse & Sushi Bar,4567 Southern Hills Drive-Sioux City-IA 51106,Sioux City,Sioux City,216,-96.349464,42.440592,Japanese- Steak- Sushi,No,No,No,No,40,Dollar($),3,3.9,Yellow,Good,239
493,17621746,Diamond Thai Cuisine,515 W 7th St-Sioux City-IA 51103,Sioux City,Sioux City,216,-96.4136,42.5011,Asian- Thai- Vegetarian,No,No,No,No,10,Dollar($),1,4,Green,Very Good,303
494,17621755,El Fredo Pizza,523 W 19th St-Sioux City-IA 51103,Sioux City,Sioux City,216,-96.4204,42.5106,Pizza,No,No,No,No,40,Dollar($),3,4,Green,Very Good,280
495,17621946,Trattoria Fresco,416 Jackson St.-Sioux City-IA 51101,Sioux City,Sioux City,216,-96.4019631,42.4949153,Italian,No,No,No,No,25,Dollar($),2,4,Green,Very Good,271
496,17621552,Kahill's Steak-Fish Chophouse,385 E 4th St-South Sioux City-IA 68776,South Sioux City,Sioux City,216,-96.4092028,42.485608,American- Seafood- Steak,No,No,No,No,70,Dollar($),4,3.5,Yellow,Good,58
497,17096140,Rumba Island Bar & Grill,1800 Gulf To Bay Blvd-Clearwater-FL 33765,Clearwater,Tampa Bay,216,-82.762624,27.96076,BBQ- Caribbean- Seafood,No,No,No,No,25,Dollar($),2,4.6,Dark Green,Excellent,1321
498,17099925,Red Mesa Cantina,128 3rd St S-St Petersburg-FL 33701,Downtown St Petersburg,Tampa Bay,216,-82.636924,27.770026,Latin American- Mexican- Southwestern,No,No,No,No,25,Dollar($),2,4.6,Dark Green,Excellent,1629
499,17092257,BellaBrava,204 Beach Drive Northeast-St Petersburg-FL 33701,Downtown St Petersburg,Tampa Bay,216,-82.6329663,27.7737426,American- Italian- Seafood,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,921
500,17092799,Ceviche Tapas Bar & Restaurant,10 Beach Dr-St Petersburg-FL 33701,Downtown St Petersburg,Tampa Bay,216,-82.6333294,27.7711464,Spanish- Tapas,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,986
501,17095222,The Moon Under Water,332 Beach Dr NE-St Petersburg-FL 33701,Downtown St Petersburg,Tampa Bay,216,-82.632174,27.775462,British- Bar Food- Sandwich,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,1020
502,17092293,Bern's Steak House,1208 S Howard Ave-Tampa-FL 33606,Hyde Park,Tampa Bay,216,-82.482962,27.931516,American- Desserts- Steak,No,No,No,No,70,Dollar($),4,4.7,Dark Green,Excellent,3157
503,17102241,Boca Kitchen Bar Market,901 W. Platt St.-Tampa-FL 33606,Hyde Park,Tampa Bay,216,-82.46887,27.941942,Breakfast,No,No,No,No,40,Dollar($),3,3.9,Yellow,Good,665
504,17102579,Edison: Food+Drink Lab,912 W Kennedy Blvd-Tampa-FL 33606,Hyde Park,Tampa Bay,216,-82.469306,27.944244,International,No,No,No,No,70,Dollar($),4,3.9,Yellow,Good,373
505,17092801,Ceviche Tapas Bar & Restaurant,2500 W Azeele St-Tampa-FL 33609,Hyde Park,Tampa Bay,216,-82.4852372,27.9410382,Breakfast- Spanish- Tapas,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,1007
506,17093273,Daily Eats,901 S Howard Avenue-Tampa-FL 33606,Hyde Park,Tampa Bay,216,-82.483124,27.935039,American- Burger,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,803
507,17096198,Salt Rock Grill,19325 Gulf Blvd-Indian Shores-FL 33785,Indian Rocks/Indian Shores,Tampa Bay,216,-82.843253,27.848357,American- Seafood- Steak,No,No,No,No,40,Dollar($),3,4.2,Green,Very Good,1363
508,17095098,Mazzaro's Italian Market,2909 22nd Ave N-St Petersburg-FL 33713,Kenwood,Tampa Bay,216,-82.673621,27.792047,Italian- Deli,No,No,No,No,10,Dollar($),1,4.9,Dark Green,Excellent,1424
509,17093135,Conch Republic Grill,16699 Gulf Blvd-North Redington Beach-FL 33708,Madeira Beach/Redington Beach,Tampa Bay,216,-82.820856,27.816086,Sandwich- Seafood- Steak,No,No,No,No,40,Dollar($),3,4.5,Dark Green,Excellent,844
510,17095236,Mr. Dunderbak's Biergarten and Marketplatz,14929 Bruce B Downs Blvd-Tampa-FL 33612,New Tampa,Tampa Bay,216,-82.41294,28.082909,European- German,No,No,No,No,40,Dollar($),3,4.9,Dark Green,Excellent,1413
511,17095979,Red Mesa Restaurant,4912 4th St N-St Petersburg-FL 33703,Northeast St Petersburg,Tampa Bay,216,-82.638843,27.816848,Breakfast- Mexican,No,No,No,No,40,Dollar($),3,4.5,Dark Green,Excellent,1203
512,17099856,Datz,2616 S Macdill Avenue-Tampa-FL 33629,Palma Ceia,Tampa Bay,216,-82.4932815,27.9219315,Desserts- Bar Food,No,No,No,No,40,Dollar($),3,4.7,Dark Green,Excellent,3074
513,17100307,Ella's Americana Folk Art Cafe,5119 N Nebraska Ave-Tampa-FL 33603,Seminole Heights,Tampa Bay,216,-82.451041,27.993645,International- Italian- Southern,No,No,No,No,40,Dollar($),3,4.8,Dark Green,Excellent,1715
514,17093600,Taco Bus,913 E Hillsborough Ave-Tampa-FL 33604,Seminole Heights,Tampa Bay,216,-82.449897,27.995964,Mexican- Vegetarian,No,No,No,No,10,Dollar($),1,4.5,Dark Green,Excellent,1868
515,17100547,The Refinery,5137 N. Florida Ave.-Tampa-FL 33603,Seminole Heights,Tampa Bay,216,-82.459339,27.99384,Seafood- Steak,No,No,No,No,40,Dollar($),3,4,Green,Very Good,875
516,17093124,Columbia Restaurant,2117 E 7th Ave-Tampa-FL 33605,Ybor City,Tampa Bay,216,-82.4351499,27.959884,Cuban- Spanish,No,No,No,No,40,Dollar($),3,4.4,Green,Very Good,1746
517,16608059,1918 Bistro & Grill,94 Murray St-Tanunda-SA,Tanunda,Tanunda,14,138.966064,-34.519619,Modern Australian- Australian,No,No,No,No,30,Dollar($),3,4.4,Green,Very Good,339
518,16605194,Pig and Whistle,Pearsons Rd-Trentham East-VIC,Trentham East,Trentham East,14,144.41272,-37.396942,Australian,No,No,No,No,20,Dollar($),2,4.1,Green,Very Good,87
519,17678243,Buffalo Wild Wings,1553 Baytree Rd.-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.319123,30.846819,Bar Food,No,No,No,No,25,Dollar($),2,3.4,Orange,Average,98
520,17678043,El Toreo Mexican Restaurant,1713 Gornto Rd-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.3247,30.8426,Mexican,No,No,No,No,25,Dollar($),2,3.1,Orange,Average,83
521,17677978,306 North Restaurant,306 N Patterson St-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.2799,30.8332,Seafood- Southern,No,No,No,No,40,Dollar($),3,3.9,Yellow,Good,231
522,17677988,Austins Cattle Co,2101 W Hill Ave-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.3170843,30.8164364,Burger- Seafood- Steak,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,216
523,17678231,Beijing Cafe,1715 C Norman Drive-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.318554,30.841892,Asian- Chinese- Thai,No,No,No,No,35,Dollar($),3,3.8,Yellow,Good,185
524,17677990,Bleu Cafe,125 N Patterson St-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.279,30.8308,Pizza- Sandwich,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,185
525,17677991,Bleu Pub,116 W Hill Ave-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.2792,30.8308,Burger- Bar Food- Vegetarian,No,No,No,No,10,Dollar($),1,3.8,Yellow,Good,281
526,17678307,Bubba Jax Crab Shack,1700 W Hill Ave-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.3085736,30.8223548,Fast Food- Seafood,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,137
527,17678276,Cheddar's Scratch Kitchen,270 Norman Drive-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.316402,30.824691,American,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,209
528,17678283,El Cazador,1600 N. Ashley St.-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.28078,30.850888,Mexican,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,168
529,17678222,Friends Grille and Bar,3338-B Country Club Rd-GA 31605,Valdosta,Valdosta,216,-83.29633,30.880146,American- Southern,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,243
530,17678055,Giulios Greek & Italian Restaurant,105 E Ann St-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.2851,30.8433,Greek- Italian,No,No,No,No,40,Dollar($),3,3.8,Yellow,Good,221
531,17678326,La Jalisco Supermercato,1300 N. Ashley St.-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.281,30.8465,Mexican,No,No,No,No,10,Dollar($),1,3.5,Yellow,Good,46
532,17678229,Masato Japanese,1337 Baytree Rd-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.310343,30.846763,Japanese- Sushi,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,262
533,17678097,Mom & Dad's Italian Restaurant,4143 N Valdosta Rd-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.3283,30.8971,Italian,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,183
534,17678216,Mori's Japanese Steakhouse & Sushi Bar,1709 Norman Dr-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.318958,30.841547,Japanese- Steak- Sushi,No,No,No,No,70,Dollar($),4,3.5,Yellow,Good,208
535,17678233,Passage 2 India,2910 N Ashley St Ste E-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.289338,30.87114,Indian- Middle Eastern,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,245
536,17678148,Rodeo Mexican Restaurant,2801 N Ashley St-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.2868,30.868,Mexican,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,199
537,17678291,Steel Magnolias,132 N. Patterson St-Valdosta-GA 31601,Valdosta,Valdosta,216,-83.2796,30.8316,Southern,No,No,No,No,40,Dollar($),3,3.8,Yellow,Good,225
538,17678218,Smok'n Pig B-B-Q,4228 N Valdosta Rd-Valdosta-GA 31602,Valdosta,Valdosta,216,-83.332796,30.897087,BBQ,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,575
539,17558738,Blue House Cafe,919 Bridge St-Vernonia-OR 97064,Vernonia,Vernonia,216,-123.1954368,45.858667,Coffee and Tea- Mediterranean,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,88
540,16608209,Anchorage Cafe Restaurant Wine Bar,21 Flinders Parade-Victor Harbor-SA,Victor Harbor,Victor Harbor,14,138.624316,-35.5536609,Coffee and Tea- Tapas- Australian,No,No,No,No,20,Dollar($),2,3.6,Yellow,Good,96
541,16654702,Lake House Restaurant,3100 N Service Rd-Vineland Station-ON L0R2E0,Vineland Station,Vineland Station,37,-79.3791465,43.1868697,Italian- Mediterranean- Pizza,No,No,No,No,70,Dollar($),4,4.3,Green,Very Good,204
542,17697444,Masala Grill & Coffee House,911 W 23rd St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.456343,42.516908,Indian- Middle Eastern,No,No,No,No,10,Dollar($),1,3.2,Orange,Average,18
543,17696871,Brown Bottle The Cedar Falls,1111 Center St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4507,42.5464,Italian- Pizza- Vegetarian,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,134
544,17696891,Four Queens Dairy Cream,1310 W 1st St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4599,42.5377,Desserts,No,No,No,No,10,Dollar($),1,3.9,Yellow,Good,190
545,17696901,Hong Kong Chinese Restaurant,6306 University Ave-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4322,42.5133,Chinese,No,No,No,No,10,Dollar($),1,3.8,Yellow,Good,136
546,17697384,HuHot Mongolian Grill,6301 University Ave-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.432177,42.512646,Asian- Chinese,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,113
547,17697417,J's Homestyle Cooking,1724 West 31st Street-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.466597,42.509472,American- Breakfast,No,No,No,No,10,Dollar($),1,3.6,Yellow,Good,69
548,17696918,Montage,222 Main St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4453,42.5366,American- Italian- Seafood,No,No,No,No,40,Dollar($),3,3.6,Yellow,Good,89
549,17696920,Mulligan's Brick Oven Grill,205 E 18th St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.444,42.5219,Burger- Pizza- Sandwich,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,80
550,17697398,Sakura,5719 university avenue-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.426215,42.51259,Japanese- Sushi,No,No,No,No,40,Dollar($),3,3.8,Yellow,Good,175
551,17697406,Scratch,315 Main St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4457417,42.5354081,Coffee and Tea- Desserts- Beverages,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,136
552,17696941,SOHO Sushi Bar & Deli,119 Main St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4457,42.5375,Sandwich- Sushi- Tapas,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,114
553,17696955,Texas Roadhouse,5715 University Ave-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.4291,42.5127,American- BBQ- Steak,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,93
554,17696957,Tony's La Pizzeria,407 Main St-Cedar Falls-IA 50613,Cedar Falls,Waterloo,216,-92.445723,42.53489,Pizza- Sandwich,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,89
555,17697418,Chapala,900 La Porte Road-Waterloo-IA 50702,Waterloo,Waterloo,216,-92.323032,42.477281,Mexican,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,69
556,17697386,Galleria de Paco,622 Commercial Street-Waterloo-IA 50701,Waterloo,Waterloo,216,-92.339721,42.494908,American,No,No,No,No,40,Dollar($),3,3.6,Yellow,Good,86
557,17697224,Golden China,106 Brookridge Dr-IA 50702,Waterloo,Waterloo,216,-92.356066,42.458979,Chinese,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,73
558,17697304,Rudy's Tacos,2401 Falls Avenue-IA 50701,Waterloo,Waterloo,216,-92.3772,42.499705,Mexican,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,104
559,17697389,The Screaming Eagle,228 E 4th St.-Waterloo-IA 50703,Waterloo,Waterloo,216,-92.335523,42.4984,American- Bar Food,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,101
560,17697424,The Thai Bowl,624 Sycamore Street-Waterloo-IA 50703,Waterloo,Waterloo,216,-92.335769,42.497919,Thai,No,No,No,No,10,Dollar($),1,3.5,Yellow,Good,58
561,17697332,Tokyo Japanese Steak House,1931 Sears Street-Waterloo-IA 50702,Waterloo,Waterloo,216,-92.3234,42.46558,Japanese- Steak- Sushi,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,156
562,17694056,Theo Yianni's Authentic Greek Restaurant,322 American Way-Weirton-WV 26062,Weirton,Weirton,216,-80.529488,40.396043,Burger- Greek- Sandwich,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,156
563,17559793,Fishpatrick's Crabby Cafe,196 Bayfront Loop-Winchester Bay-OR 97467,Winchester Bay,Winchester Bay,216,-124.175346,43.678998,Burger- Seafood- Steak,No,No,No,No,25,Dollar($),2,3.2,Orange,Average,16
564,16668008,Arigato Sushi,14 Second Ave North-Yorkton-SK S3N 1G1,Yorkton,Yorkton,37,-102.4613173,51.2106824,Asian,No,No,No,No,25,Dollar($),2,3.3,Orange,Average,26
565,18212135,Denny's,Abu Dhabi Mall-Tourist Club Area (Al Zahiyah)-Abu Dhabi,Abu Dhabi Mall-Tourist Club Area  (Al Zahiyah),Abu Dhabi,214,54.38279729,24.49550307,American,No,No,No,No,190,Emirati Diram(AED),4,4.6,Dark Green,Excellent,207
566,5704255,Famous Dave's Barbecue,Near The One-Level 3-Abu Dhabi Mall-Tourist Club Area (Al Zahiyah)-Abu Dhabi,Abu Dhabi Mall-Tourist Club Area  (Al Zahiyah),Abu Dhabi,214,54.38294616,24.49569253,American,No,Yes,No,No,260,Emirati Diram(AED),4,4.6,Dark Green,Excellent,376
567,5701978,Pizza Di Rocco,Near Corner of Salam and Al Falah Street (9th Street)-Salam Street-Al Dhafrah-Abu Dhabi,Al Dhafrah,Abu Dhabi,214,54.38193094,24.48557932,Italian- Pizza,Yes,Yes,No,No,150,Emirati Diram(AED),3,4.4,Green,Very Good,471
568,5701729,Sofra Istanbul,Next to ADNOC Petrol Station-Muroor Road-Al Dhafrah-Abu Dhabi,Al Dhafrah,Abu Dhabi,214,54.37127855,24.47756501,Turkish- Arabian- Middle Eastern,No,No,No,No,70,Emirati Diram(AED),2,4.3,Green,Very Good,224
569,5704168,Salt,Inside Mushrif Park-Al Mushrif-Abu Dhabi,Al Mushrif,Abu Dhabi,214,54.38080709,24.4543119,Fast Food- Burger,No,No,No,No,100,Emirati Diram(AED),3,4.2,Green,Very Good,228
570,18277098,Genghis Grill,Level 2-Al Wahda Mall New Extension-Al Wahda-Abu Dhabi,Al Wahda Mall-Al Wahda,Abu Dhabi,214,54.37500816,24.47083582,Asian,No,No,No,No,180,Emirati Diram(AED),4,4.6,Dark Green,Excellent,81
571,5701446,Olive Garden,Level 3-Al Wahda Mall Extension-Al Wahda-Abu Dhabi,Al Wahda Mall-Al Wahda,Abu Dhabi,214,54.37332205,24.46936983,Italian- Pizza,No,No,No,No,230,Emirati Diram(AED),4,4.1,Green,Very Good,422
572,5700052,Cho Gao - Crowne Plaza Abu Dhabi,Crowne Plaza Abu Dhabi-Sheikh Hamdan Bin Mohammed Street-Al Markaziya-Abu Dhabi,Crowne Plaza Abu Dhabi-Al Markaziya,Abu Dhabi,214,54.365694,24.491235,Thai- Japanese- Chinese- Indonesian- Vietnamese,Yes,Yes,No,No,350,Emirati Diram(AED),4,4.4,Green,Very Good,246
573,5702418,Gazebo,Ground Level-Next to E-Max-Dalma Mall-Mussafah Sanaiya-Abu Dhabi,Dalma Mall-Mussafah Sanaiya,Abu Dhabi,214,54.52412188,24.33421694,Indian- North Indian- Mughlai- Biryani,Yes,Yes,No,No,120,Emirati Diram(AED),3,4,Green,Very Good,355
574,5700386,Sangeetha Vegetarian Restaurant,Opposite Cristal Hotel-Behind KM Trading-Electra Street-Madinat Zayed-Abu Dhabi,Madinat Zayed,Abu Dhabi,214,54.36377607,24.48525254,Indian- South Indian,No,Yes,No,No,60,Emirati Diram(AED),2,3.6,Yellow,Good,268
575,5704202,Hot Palayok,Food Court-Level 2-Madinat Zayed Shopping Centre-Madinat Zayed-Abu Dhabi,Madinat Zayed Shopping Centre-Madinat Zayed ,Abu Dhabi,214,54.36615754,24.48277094,Filipino- Japanese- Asian,No,Yes,No,No,100,Emirati Diram(AED),3,4.5,Dark Green,Excellent,162
576,5701052,Applebee's,Level 3-Mushrif Mall-Al Mushrif-Abu Dhabi,Mushrif Mall-Al Mushrif,Abu Dhabi,214,54.41314146,24.43409939,American- Mexican- Seafood,No,Yes,No,No,250,Emirati Diram(AED),4,4,Green,Very Good,205
577,5704118,Tikka Tonight,Behind RAK Bank-Sanaiya ME11-Mussafah Sanaiya-Abu Dhabi,Mussafah Sanaiya,Abu Dhabi,214,54.51003961,24.36312973,Pakistani- Afghani- Indian- Hyderabadi,No,Yes,No,No,50,Emirati Diram(AED),2,4,Green,Very Good,277
578,5701548,Bait El Khetyar,Al Najda Street-Najda-Abu Dhabi,Najda,Abu Dhabi,214,54.37143378,24.48841145,Lebanese- Arabian- Middle Eastern,No,Yes,No,No,70,Emirati Diram(AED),2,4,Green,Very Good,380
579,18235425,Indian By Nature,Shop 2-3-Tolico Building-Behind Lebanese Roastery-Near National Hospital-Najda-Abu Dhabi,Najda,Abu Dhabi,214,54.37324997,24.48959102,Indian,Yes,Yes,No,No,80,Emirati Diram(AED),3,4.3,Green,Very Good,180
580,5702615,Via Delhi,Near First Flight Couriers-Behind ADNOC Head Office-Salam Street-Najda Area-Najda-Abu Dhabi,Najda,Abu Dhabi,214,54.37422059,24.49089202,Indian- North Indian- Chinese,No,Yes,No,No,100,Emirati Diram(AED),3,4,Green,Very Good,525
581,5703500,Punjab Grill,Venetian Village-Ritz Carlton Abu Dhabi-Grand Canal-Al Maqtaa-Abu Dhabi,Venetian Village-Al Maqtaa,Abu Dhabi,214,54.4872137,24.4106148,Indian- North Indian,Yes,No,No,No,330,Emirati Diram(AED),4,4.9,Dark Green,Excellent,216
582,18253896,Tamba,6th Floor-World Trade Centre Mall-Al Markaziya-Abu Dhabi,World Trade Center Mall-Al Markaziya,Abu Dhabi,214,54.358147,24.488161,Indian,Yes,No,No,No,500,Emirati Diram(AED),4,4.7,Dark Green,Excellent,201
583,5701917,P.F. Chang's,Level 1-World Trade Center Mall-Central Market-Al Markaziya-Abu Dhabi,World Trade Center Mall-Al Markaziya,Abu Dhabi,214,54.35782894,24.48761082,Chinese,No,No,No,No,250,Emirati Diram(AED),4,4.2,Green,Very Good,435
584,5702574,The Cheesecake Factory,Level 1-Yas Mall-Yas Leisure Dr-Yas Island-Abu Dhabi,Yas Mall-Yas Island,Abu Dhabi,214,54.60685361,24.49053138,American- Desserts,No,No,No,No,200,Emirati Diram(AED),4,4.6,Dark Green,Excellent,586
585,202321,The Farm,Al Barari Villas-Opposite Falcon City-Al Barari-Dubai,Al Barari,Dubai,214,55.310519,25.095044,Mediterranean- Italian- Thai- European,Yes,No,No,No,280,Emirati Diram(AED),3,3.9,Yellow,Good,927
586,206488,Maharaja Bhog,Ground Level-Hamsah Mall-Next to Ansar Gallery-Al Karama-Dubai,Al Karama,Dubai,214,55.30919038,25.25124063,Indian- Rajasthani,Yes,Yes,No,No,90,Emirati Diram(AED),2,4.1,Green,Very Good,1448
587,209654,Rasoi Ghar,Zainal Mohebi Plaza-Sheikh Khalifa Bin Zayed Road-Opposite Centrepoint-Al Karama-Dubai,Al Karama,Dubai,214,55.3019169,25.25007862,Indian,Yes,Yes,No,No,90,Emirati Diram(AED),2,4.3,Green,Very Good,1281
